drug,source,field,token
RI-1,drug_sample,PUTATIVE_TARGET,RAD51
SMI-4A,drug_sample,PUTATIVE_TARGET,PIM1
PF-4981517,drug_sample,PUTATIVE_TARGET,CYP3A4
BAY-11-7082,drug_sample,PUTATIVE_TARGET,RELA
AS-1949490,drug_sample,PUTATIVE_TARGET,INPP5D
3'-FLUOROBENZYLSPIPERONE,drug_sample,PUTATIVE_TARGET,DRD2
10-HYDROXYCAMPTOTHECIN,drug_sample,PUTATIVE_TARGET,TOP1
NVP-TAE226,drug_sample,PUTATIVE_TARGET,PTK2
CILOSTAMIDE,drug_sample,PUTATIVE_TARGET,PDE3A
CILOSTAMIDE,drug_sample,PUTATIVE_TARGET,PDE3B
CCG-50014,drug_sample,PUTATIVE_TARGET,RGS4
CCG-50014,drug_sample,PUTATIVE_TARGET,RGS8
MORIN,drug_sample,PUTATIVE_TARGET,ADORA2A
MORIN,drug_sample,PUTATIVE_TARGET,ESR2
MORIN,drug_sample,PUTATIVE_TARGET,FASN
MORIN,drug_sample,PUTATIVE_TARGET,MCL1
MORIN,drug_sample,PUTATIVE_TARGET,SLC22A12
GDC-0879,drug_sample,PUTATIVE_TARGET,BRAF
SB-218795,drug_sample,PUTATIVE_TARGET,TACR3
PP-2,drug_sample,PUTATIVE_TARGET,ABL1
PP-2,drug_sample,PUTATIVE_TARGET,LCK
PP-2,drug_sample,PUTATIVE_TARGET,LYN
PP-2,drug_sample,PUTATIVE_TARGET,RIPK2
PP-2,drug_sample,PUTATIVE_TARGET,SRC
1-NAPHTHYL-PP1,drug_sample,PUTATIVE_TARGET,SRC
HOMOQUINOLINIC-ACID,drug_sample,PUTATIVE_TARGET,GRIN1
HOMOQUINOLINIC-ACID,drug_sample,PUTATIVE_TARGET,GRIN2A
HOMOQUINOLINIC-ACID,drug_sample,PUTATIVE_TARGET,GRIN2B
HOMOQUINOLINIC-ACID,drug_sample,PUTATIVE_TARGET,GRIN2C
HOMOQUINOLINIC-ACID,drug_sample,PUTATIVE_TARGET,GRIN2D
KYNURENIC-ACID,drug_sample,PUTATIVE_TARGET,GPR35
KYNURENIC-ACID,drug_sample,PUTATIVE_TARGET,GRIN1
KYNURENIC-ACID,drug_sample,PUTATIVE_TARGET,GRIN2A
KYNURENIC-ACID,drug_sample,PUTATIVE_TARGET,GRIN2B
"MNS-(3,4-METHYLENEDIOXY-NITROSTYRENE)",drug_sample,PUTATIVE_TARGET,SRC
"MNS-(3,4-METHYLENEDIOXY-NITROSTYRENE)",drug_sample,PUTATIVE_TARGET,SYK
SAR131675,drug_sample,PUTATIVE_TARGET,FLT4
HA14-1,drug_sample,PUTATIVE_TARGET,BCL2
SB-657510,drug_sample,PUTATIVE_TARGET,UTS2R
MPI-0479605,drug_sample,PUTATIVE_TARGET,TTK
SID-7969543,drug_sample,PUTATIVE_TARGET,NR5A1
NSC-3852,drug_sample,PUTATIVE_TARGET,HDAC1
JNJ-16259685,drug_sample,PUTATIVE_TARGET,GRM1
K-858,drug_sample,PUTATIVE_TARGET,KIF11
TRICHOSTATIN-A,drug_sample,PUTATIVE_TARGET,HDAC1
TRICHOSTATIN-A,drug_sample,PUTATIVE_TARGET,HDAC10
TRICHOSTATIN-A,drug_sample,PUTATIVE_TARGET,HDAC2
TRICHOSTATIN-A,drug_sample,PUTATIVE_TARGET,HDAC3
TRICHOSTATIN-A,drug_sample,PUTATIVE_TARGET,HDAC4
TRICHOSTATIN-A,drug_sample,PUTATIVE_TARGET,HDAC5
TRICHOSTATIN-A,drug_sample,PUTATIVE_TARGET,HDAC6
TRICHOSTATIN-A,drug_sample,PUTATIVE_TARGET,HDAC7
TRICHOSTATIN-A,drug_sample,PUTATIVE_TARGET,HDAC8
TRICHOSTATIN-A,drug_sample,PUTATIVE_TARGET,HDAC9
4-METHYLHISTAMINE,drug_sample,PUTATIVE_TARGET,HRH4
2'-MECCPA,drug_sample,PUTATIVE_TARGET,ADORA1
SCH-58261,drug_sample,PUTATIVE_TARGET,ADORA1
SCH-58261,drug_sample,PUTATIVE_TARGET,ADORA2A
SCH-58261,drug_sample,PUTATIVE_TARGET,ADORA2B
SCH-58261,drug_sample,PUTATIVE_TARGET,ADORA3
GSK1838705A,drug_sample,PUTATIVE_TARGET,ALK
GSK1838705A,drug_sample,PUTATIVE_TARGET,IGF1R
GSK1838705A,drug_sample,PUTATIVE_TARGET,INSR
GSK1838705A,drug_sample,PUTATIVE_TARGET,RPS6KA1
Y-320,drug_sample,PUTATIVE_TARGET,IL17A
CHIR-124,drug_sample,PUTATIVE_TARGET,CHEK1
NEXTURASTAT-A,drug_sample,PUTATIVE_TARGET,HDAC1
NEXTURASTAT-A,drug_sample,PUTATIVE_TARGET,HDAC6
A-674563,drug_sample,PUTATIVE_TARGET,AKT1
A-674563,drug_sample,PUTATIVE_TARGET,PKIA
A-674563,drug_sample,PUTATIVE_TARGET,PRKACA
GAMMA-AMINOBUTYRIC-ACID,drug_sample,PUTATIVE_TARGET,GABBR1
GAMMA-AMINOBUTYRIC-ACID,drug_sample,PUTATIVE_TARGET,GABBR2
GAMMA-AMINOBUTYRIC-ACID,drug_sample,PUTATIVE_TARGET,GABRA1
GAMMA-AMINOBUTYRIC-ACID,drug_sample,PUTATIVE_TARGET,GABRA2
GAMMA-AMINOBUTYRIC-ACID,drug_sample,PUTATIVE_TARGET,GABRA3
GAMMA-AMINOBUTYRIC-ACID,drug_sample,PUTATIVE_TARGET,GABRA5
GAMMA-AMINOBUTYRIC-ACID,drug_sample,PUTATIVE_TARGET,GABRB2
GAMMA-AMINOBUTYRIC-ACID,drug_sample,PUTATIVE_TARGET,GABRG2
GAMMA-AMINOBUTYRIC-ACID,drug_sample,PUTATIVE_TARGET,GATM
GAMMA-AMINOBUTYRIC-ACID,drug_sample,PUTATIVE_TARGET,KCTD12
GAMMA-AMINOBUTYRIC-ACID,drug_sample,PUTATIVE_TARGET,KCTD16
GAMMA-AMINOBUTYRIC-ACID,drug_sample,PUTATIVE_TARGET,KCTD8
GAMMA-AMINOBUTYRIC-ACID,drug_sample,PUTATIVE_TARGET,SLC6A1
STEMREGENIN-1,drug_sample,PUTATIVE_TARGET,AHR
A61603,drug_sample,PUTATIVE_TARGET,ADRA1A
PD-173074,drug_sample,PUTATIVE_TARGET,FGFR1
PD-173074,drug_sample,PUTATIVE_TARGET,FGFR2
PD-173074,drug_sample,PUTATIVE_TARGET,FGFR3
PD-173074,drug_sample,PUTATIVE_TARGET,FGFR4
PD-173074,drug_sample,PUTATIVE_TARGET,FLT1
PD-173074,drug_sample,PUTATIVE_TARGET,FLT4
PD-173074,drug_sample,PUTATIVE_TARGET,KDR
PD-173074,drug_sample,PUTATIVE_TARGET,PDGFRA
PD-173074,drug_sample,PUTATIVE_TARGET,PDGFRB
WZ-3146,drug_sample,PUTATIVE_TARGET,EGFR
JNJ-7706621,drug_sample,PUTATIVE_TARGET,AURKA
JNJ-7706621,drug_sample,PUTATIVE_TARGET,AURKB
JNJ-7706621,drug_sample,PUTATIVE_TARGET,CDK1
JNJ-7706621,drug_sample,PUTATIVE_TARGET,CDK2
DIPHENYLENEIODONIUM,drug_sample,PUTATIVE_TARGET,NOS2
DIPHENYLENEIODONIUM,drug_sample,PUTATIVE_TARGET,NOS3
ARCYRIAFLAVIN-A,drug_sample,PUTATIVE_TARGET,CCND1
ARCYRIAFLAVIN-A,drug_sample,PUTATIVE_TARGET,CDK4
NVP-BVU972,drug_sample,PUTATIVE_TARGET,MET
GW-583340,drug_sample,PUTATIVE_TARGET,EGFR
GW-583340,drug_sample,PUTATIVE_TARGET,ERBB2
ENDO-IWR-1,drug_sample,PUTATIVE_TARGET,TNKS
ENDO-IWR-1,drug_sample,PUTATIVE_TARGET,TNKS2
JQ1-(+),drug_sample,PUTATIVE_TARGET,BRD4
JQ1-(+),drug_sample,PUTATIVE_TARGET,BRDT
BI-D1870,drug_sample,PUTATIVE_TARGET,RPS6KA1
BI-D1870,drug_sample,PUTATIVE_TARGET,RPS6KA2
BI-D1870,drug_sample,PUTATIVE_TARGET,RPS6KA3
BI-D1870,drug_sample,PUTATIVE_TARGET,RPS6KA6
DMH1,drug_sample,PUTATIVE_TARGET,ACVR1
GINKGOLIDE-A,drug_sample,PUTATIVE_TARGET,GLRA1
GINKGOLIDE-A,drug_sample,PUTATIVE_TARGET,GLRB
4-(4-FLUOROBENZOYL)-1-(4-PHENYLBUTYL)-PIPERIDINE,drug_sample,PUTATIVE_TARGET,HTR2A
TG-101209,drug_sample,PUTATIVE_TARGET,JAK2
TG-101209,drug_sample,PUTATIVE_TARGET,JAK3
CCMI,drug_sample,PUTATIVE_TARGET,CHRNA7
AC-264613,drug_sample,PUTATIVE_TARGET,F2RL1
TYRPHOSTIN-AG-494,drug_sample,PUTATIVE_TARGET,EGFR
TYRPHOSTIN-AG-1478,drug_sample,PUTATIVE_TARGET,EGFR
TYRPHOSTIN-AG-1478,drug_sample,PUTATIVE_TARGET,MAPK14
TYRPHOSTIN-AG-99,drug_sample,PUTATIVE_TARGET,EGFR
INH1,drug_sample,PUTATIVE_TARGET,NDC80
BIX-01294,drug_sample,PUTATIVE_TARGET,EHMT1
BIX-01294,drug_sample,PUTATIVE_TARGET,EHMT2
ALEXIDINE,drug_sample,PUTATIVE_TARGET,PTPMT1
CCT128930,drug_sample,PUTATIVE_TARGET,PKIA
CCT128930,drug_sample,PUTATIVE_TARGET,PRKACA
SB-218078,drug_sample,PUTATIVE_TARGET,CHEK1
CID-5458317,drug_sample,PUTATIVE_TARGET,MAPK3
PD-198306,drug_sample,PUTATIVE_TARGET,MAP2K1
PD-198306,drug_sample,PUTATIVE_TARGET,MAP2K2
NSC-632839,drug_sample,PUTATIVE_TARGET,SENP2
NSC-632839,drug_sample,PUTATIVE_TARGET,USP1
NSC-632839,drug_sample,PUTATIVE_TARGET,USP2
NSC-632839,drug_sample,PUTATIVE_TARGET,USP7
WAY-600,drug_sample,PUTATIVE_TARGET,MTOR
GGTI-298,drug_sample,PUTATIVE_TARGET,CDKN1A
MTPG,drug_sample,PUTATIVE_TARGET,GRM2
MTPG,drug_sample,PUTATIVE_TARGET,GRM3
KI-16425,drug_sample,PUTATIVE_TARGET,LPAR1
KI-16425,drug_sample,PUTATIVE_TARGET,LPAR3
TWS-119,drug_sample,PUTATIVE_TARGET,GSK3B
TWS-119,drug_sample,PUTATIVE_TARGET,JUN
TWS-119,drug_sample,PUTATIVE_TARGET,MYC
BVT-948,drug_sample,PUTATIVE_TARGET,PTPN1
BVT-948,drug_sample,PUTATIVE_TARGET,PTPN11
BVT-948,drug_sample,PUTATIVE_TARGET,PTPN2
OLIGOMYCIN-A,drug_sample,PUTATIVE_TARGET,ATP5A1
SKI-II,drug_sample,PUTATIVE_TARGET,SPHK1
TRYPTANTHRIN,drug_sample,PUTATIVE_TARGET,IDO1
WZ8040,drug_sample,PUTATIVE_TARGET,EGFR
SB-239063,drug_sample,PUTATIVE_TARGET,MAPK11
SB-239063,drug_sample,PUTATIVE_TARGET,MAPK14
SB-239063,drug_sample,PUTATIVE_TARGET,PTGS2
OLDA,drug_sample,PUTATIVE_TARGET,GPR119
AM-580,drug_sample,PUTATIVE_TARGET,RARA
1-PHENYLBIGUANIDE,drug_sample,PUTATIVE_TARGET,HTR3A
1-PHENYLBIGUANIDE,drug_sample,PUTATIVE_TARGET,HTR3B
RS-67506,drug_sample,PUTATIVE_TARGET,HTR4
FILGOTINIB,drug_sample,PUTATIVE_TARGET,JAK1
FILGOTINIB,drug_sample,PUTATIVE_TARGET,JAK2
FILGOTINIB,drug_sample,PUTATIVE_TARGET,JAK3
FILGOTINIB,drug_sample,PUTATIVE_TARGET,TYK2
4E1RCAT,drug_sample,PUTATIVE_TARGET,EIF4E
4E1RCAT,drug_sample,PUTATIVE_TARGET,EIF4G1
7-HYDROXYSTAUROSPORINE,drug_sample,PUTATIVE_TARGET,CHEK1
7-HYDROXYSTAUROSPORINE,drug_sample,PUTATIVE_TARGET,MARK3
7-HYDROXYSTAUROSPORINE,drug_sample,PUTATIVE_TARGET,PDPK1
N-ACETYLMANNOSAMINE,drug_sample,PUTATIVE_TARGET,CHIT1
SNX-5422,drug_sample,PUTATIVE_TARGET,HSP90AA1
5-HYDROXYMETHYL-TOLTERODINE,drug_sample,PUTATIVE_TARGET,CHRM3
CH5132799,drug_sample,PUTATIVE_TARGET,MTOR
CH5132799,drug_sample,PUTATIVE_TARGET,PIK3CA
CH5132799,drug_sample,PUTATIVE_TARGET,PIK3CB
CH5132799,drug_sample,PUTATIVE_TARGET,PIK3CD
CH5132799,drug_sample,PUTATIVE_TARGET,PIK3CG
BETULINIC-ACID,drug_sample,PUTATIVE_TARGET,GPBAR1
SB-225002,drug_sample,PUTATIVE_TARGET,CXCR2
ERASTIN,drug_sample,PUTATIVE_TARGET,VDAC2
Y-27632,drug_sample,PUTATIVE_TARGET,PKIA
Y-27632,drug_sample,PUTATIVE_TARGET,PKN2
Y-27632,drug_sample,PUTATIVE_TARGET,PRKACA
Y-27632,drug_sample,PUTATIVE_TARGET,PRKCE
Y-27632,drug_sample,PUTATIVE_TARGET,ROCK1
Y-27632,drug_sample,PUTATIVE_TARGET,ROCK2
MK-0773,drug_sample,PUTATIVE_TARGET,AR
MIBAMPATOR,drug_sample,PUTATIVE_TARGET,GRIA1
PROFLAVINE-HEMISULFATE,drug_sample,PUTATIVE_TARGET,F2
GSK2126458,drug_sample,PUTATIVE_TARGET,MTOR
GSK2126458,drug_sample,PUTATIVE_TARGET,PIK3CA
GSK2126458,drug_sample,PUTATIVE_TARGET,PIK3CB
GSK2126458,drug_sample,PUTATIVE_TARGET,PIK3CD
GSK2126458,drug_sample,PUTATIVE_TARGET,PIK3CG
IPSAPIRONE,drug_sample,PUTATIVE_TARGET,HTR1A
CS-110266,drug_sample,PUTATIVE_TARGET,SLC6A3
PD-184352,drug_sample,PUTATIVE_TARGET,MAP2K1
PD-184352,drug_sample,PUTATIVE_TARGET,MAP3K1
PD-184352,drug_sample,PUTATIVE_TARGET,MAP3K2
PU-H71,drug_sample,PUTATIVE_TARGET,HSP90AA1
DARAPLADIB,drug_sample,PUTATIVE_TARGET,PLA2G7
AV-412,drug_sample,PUTATIVE_TARGET,EGFR
AV-412,drug_sample,PUTATIVE_TARGET,ERBB2
TELATINIB,drug_sample,PUTATIVE_TARGET,KDR
PKI-179,drug_sample,PUTATIVE_TARGET,MTOR
KIFUNENSINE,drug_sample,PUTATIVE_TARGET,MAN1B1
KIFUNENSINE,drug_sample,PUTATIVE_TARGET,MAN2A1
PD-153035,drug_sample,PUTATIVE_TARGET,EGFR
PD-153035,drug_sample,PUTATIVE_TARGET,KDR
E7449,drug_sample,PUTATIVE_TARGET,PARP1
E7449,drug_sample,PUTATIVE_TARGET,PARP2
E7449,drug_sample,PUTATIVE_TARGET,TNKS
E7449,drug_sample,PUTATIVE_TARGET,TNKS2
IDAZOXAN,drug_sample,PUTATIVE_TARGET,ADRA2A
CARIPORIDE,drug_sample,PUTATIVE_TARGET,SLC9A1
TAK-285,drug_sample,PUTATIVE_TARGET,ERBB2
DIENOGEST,drug_sample,PUTATIVE_TARGET,PGR
URIC-ACID,drug_sample,PUTATIVE_TARGET,PYGL
FK-3311,drug_sample,PUTATIVE_TARGET,PTGS2
RAF265,drug_sample,PUTATIVE_TARGET,BRAF
AMG900,drug_sample,PUTATIVE_TARGET,AURKA
AMG900,drug_sample,PUTATIVE_TARGET,AURKB
AMG900,drug_sample,PUTATIVE_TARGET,AURKC
CINALUKAST,drug_sample,PUTATIVE_TARGET,CYSLTR1
ZARDAVERINE,drug_sample,PUTATIVE_TARGET,PDE4D
LUCITANIB,drug_sample,PUTATIVE_TARGET,FGFR1
LUCITANIB,drug_sample,PUTATIVE_TARGET,FLT1
LUCITANIB,drug_sample,PUTATIVE_TARGET,KDR
LUCITANIB,drug_sample,PUTATIVE_TARGET,KIT
LUCITANIB,drug_sample,PUTATIVE_TARGET,PDGFRA
LUCITANIB,drug_sample,PUTATIVE_TARGET,PDGFRB
LUCITANIB,drug_sample,PUTATIVE_TARGET,RET
BINDARIT,drug_sample,PUTATIVE_TARGET,CCL2
BINDARIT,drug_sample,PUTATIVE_TARGET,CCL7
BINDARIT,drug_sample,PUTATIVE_TARGET,CCL8
BGT226,drug_sample,PUTATIVE_TARGET,MTOR
BGT226,drug_sample,PUTATIVE_TARGET,PIK3CA
BGT226,drug_sample,PUTATIVE_TARGET,PIK3CB
BGT226,drug_sample,PUTATIVE_TARGET,PIK3CG
AR-12,drug_sample,PUTATIVE_TARGET,PDPK1
LY2874455,drug_sample,PUTATIVE_TARGET,FGFR1
LY2874455,drug_sample,PUTATIVE_TARGET,FGFR2
LY2874455,drug_sample,PUTATIVE_TARGET,FGFR3
LY2874455,drug_sample,PUTATIVE_TARGET,FGFR4
LY2874455,drug_sample,PUTATIVE_TARGET,KDR
LCL-161,drug_sample,PUTATIVE_TARGET,BIRC2
LCL-161,drug_sample,PUTATIVE_TARGET,XIAP
DU-728,drug_sample,PUTATIVE_TARGET,ITGA2B
DU-728,drug_sample,PUTATIVE_TARGET,ITGB3
GIVINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC1
GIVINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC2
GIVINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC3
GIVINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC4
GIVINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC5
GIVINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC6
GIVINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC7
GIVINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC8
GIVINOSTAT,drug_sample,PUTATIVE_TARGET,HDAC9
CEP-32496,drug_sample,PUTATIVE_TARGET,BRAF
CEP-32496,drug_sample,PUTATIVE_TARGET,RAF1
MERIMEPODIB,drug_sample,PUTATIVE_TARGET,IMPDH1
GALETERONE,drug_sample,PUTATIVE_TARGET,AR
GALETERONE,drug_sample,PUTATIVE_TARGET,CYP17A1
NAVARIXIN,drug_sample,PUTATIVE_TARGET,CXCR1
NAVARIXIN,drug_sample,PUTATIVE_TARGET,CXCR2
TAS-103,drug_sample,PUTATIVE_TARGET,TOP1
OROTIC-ACID,drug_sample,PUTATIVE_TARGET,DHODH
MEK162,drug_sample,PUTATIVE_TARGET,MAP2K1
MEK162,drug_sample,PUTATIVE_TARGET,MAP2K2
GSK923295,drug_sample,PUTATIVE_TARGET,CENPE
PYROXAMIDE,drug_sample,PUTATIVE_TARGET,HDAC1
ERCALCITRIOL,drug_sample,PUTATIVE_TARGET,VDR
XBD173,drug_sample,PUTATIVE_TARGET,TSPO
PD-407824,drug_sample,PUTATIVE_TARGET,WEE1
DCEBIO,drug_sample,PUTATIVE_TARGET,KCNN2
DCEBIO,drug_sample,PUTATIVE_TARGET,KCNN3
DCEBIO,drug_sample,PUTATIVE_TARGET,KCNN4
CNX-2006,drug_sample,PUTATIVE_TARGET,EGFR
BI-78D3,drug_sample,PUTATIVE_TARGET,MAPK8
MK-8745,drug_sample,PUTATIVE_TARGET,AURKA
CEP-33779,drug_sample,PUTATIVE_TARGET,JAK2
XL388,drug_sample,PUTATIVE_TARGET,MTOR
FLUMETHASONE-PIVALATE,drug_sample,PUTATIVE_TARGET,NR3C1
FLUMETHASONE-PIVALATE,drug_sample,PUTATIVE_TARGET,SERPINA6
TAK-632,drug_sample,PUTATIVE_TARGET,BRAF
PHA-680632,drug_sample,PUTATIVE_TARGET,AURKA
PHA-680632,drug_sample,PUTATIVE_TARGET,AURKB
PHA-680632,drug_sample,PUTATIVE_TARGET,AURKC
DEFOROLIMUS,drug_sample,PUTATIVE_TARGET,MTOR
ZSTK-474,drug_sample,PUTATIVE_TARGET,PIK3CB
ZSTK-474,drug_sample,PUTATIVE_TARGET,PIK3CD
ZSTK-474,drug_sample,PUTATIVE_TARGET,PIK3CG
NEMORUBICIN,drug_sample,PUTATIVE_TARGET,TOP1
NEMORUBICIN,drug_sample,PUTATIVE_TARGET,TOP2A
"CP-945,598",drug_sample,PUTATIVE_TARGET,CNR1
SR-57227A,drug_sample,PUTATIVE_TARGET,HTR3A
CEBRANOPADOL,drug_sample,PUTATIVE_TARGET,OPRL1
CEBRANOPADOL,drug_sample,PUTATIVE_TARGET,OPRM1
JTC-801,drug_sample,PUTATIVE_TARGET,OPRL1
TIDEGLUSIB,drug_sample,PUTATIVE_TARGET,GSK3B
PCI-24781,drug_sample,PUTATIVE_TARGET,HDAC1
PCI-24781,drug_sample,PUTATIVE_TARGET,HDAC2
PCI-24781,drug_sample,PUTATIVE_TARGET,HDAC3
PCI-24781,drug_sample,PUTATIVE_TARGET,HDAC6
YM-976,drug_sample,PUTATIVE_TARGET,PDE4A
XANOMELINE,drug_sample,PUTATIVE_TARGET,CHRM1
XANOMELINE,drug_sample,PUTATIVE_TARGET,CHRM2
XANOMELINE,drug_sample,PUTATIVE_TARGET,CHRM3
XANOMELINE,drug_sample,PUTATIVE_TARGET,CHRM4
XANOMELINE,drug_sample,PUTATIVE_TARGET,CHRM5
XANOMELINE,drug_sample,PUTATIVE_TARGET,HTR1A
XANOMELINE,drug_sample,PUTATIVE_TARGET,HTR1B
XANOMELINE,drug_sample,PUTATIVE_TARGET,HTR1D
XANOMELINE,drug_sample,PUTATIVE_TARGET,HTR1E
XANOMELINE,drug_sample,PUTATIVE_TARGET,HTR1F
XANOMELINE,drug_sample,PUTATIVE_TARGET,HTR2A
XANOMELINE,drug_sample,PUTATIVE_TARGET,HTR2B
XANOMELINE,drug_sample,PUTATIVE_TARGET,HTR2C
XANOMELINE,drug_sample,PUTATIVE_TARGET,HTR6
XANOMELINE,drug_sample,PUTATIVE_TARGET,HTR7
SELINEXOR,drug_sample,PUTATIVE_TARGET,XPO1
CYT-997,drug_sample,PUTATIVE_TARGET,TUBB
KW-2449,drug_sample,PUTATIVE_TARGET,ABL1
KW-2449,drug_sample,PUTATIVE_TARGET,AURKA
KW-2449,drug_sample,PUTATIVE_TARGET,AURKB
KW-2449,drug_sample,PUTATIVE_TARGET,FLT3
BREFELDIN-A,drug_sample,PUTATIVE_TARGET,ARF1
BREFELDIN-A,drug_sample,PUTATIVE_TARGET,CYTH2
KENPAULLONE,drug_sample,PUTATIVE_TARGET,CCNB1
KENPAULLONE,drug_sample,PUTATIVE_TARGET,CDK1
KENPAULLONE,drug_sample,PUTATIVE_TARGET,CDK5
KENPAULLONE,drug_sample,PUTATIVE_TARGET,GSK3B
GSK-3-INHIBITOR-IX,drug_sample,PUTATIVE_TARGET,GSK3A
GSK-3-INHIBITOR-IX,drug_sample,PUTATIVE_TARGET,GSK3B
CHICAGO-SKY-BLUE-6B,drug_sample,PUTATIVE_TARGET,MIF
SB-200646,drug_sample,PUTATIVE_TARGET,HTR2B
SB-200646,drug_sample,PUTATIVE_TARGET,HTR2C
CAFFEIC-ACID-PHENETHYL-ESTER,drug_sample,PUTATIVE_TARGET,RELA
KF-38789,drug_sample,PUTATIVE_TARGET,SELP
KPT-185,drug_sample,PUTATIVE_TARGET,XPO1
OSI-420,drug_sample,PUTATIVE_TARGET,EGFR
NAN-190,drug_sample,PUTATIVE_TARGET,ADRA1A
NAN-190,drug_sample,PUTATIVE_TARGET,ADRA1B
NAN-190,drug_sample,PUTATIVE_TARGET,ADRA1D
NAN-190,drug_sample,PUTATIVE_TARGET,HTR1A
NAN-190,drug_sample,PUTATIVE_TARGET,HTR1F
AZD2858,drug_sample,PUTATIVE_TARGET,GSK3B
NU6027,drug_sample,PUTATIVE_TARGET,CCNA2
NU6027,drug_sample,PUTATIVE_TARGET,CDK2
AURORA-A-INHIBITOR-I,drug_sample,PUTATIVE_TARGET,AURKA
NSC-697923,drug_sample,PUTATIVE_TARGET,UBE2N
GOLGICIDE-A,drug_sample,PUTATIVE_TARGET,GBF1
SPERMIDINE,drug_sample,PUTATIVE_TARGET,KCNJ4
SPERMIDINE,drug_sample,PUTATIVE_TARGET,TXNRD1
CARMUSTINE,drug_sample,PUTATIVE_TARGET,GSR
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,ATP2C1
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,ATP5D
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GABRA1
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GABRA2
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GABRA3
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GABRA4
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GABRA5
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GABRA6
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GABRB1
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GABRB2
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GABRB3
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GABRD
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GABRE
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GABRG1
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GABRG2
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GABRG3
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GABRP
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GABRQ
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GLRA1
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GLRB
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,GRIA1
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,KCNA1
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,KCNK10
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,KCNK18
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,KCNK2
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,KCNK3
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,KCNK9
SEVOFLURANE,drug_sample,PUTATIVE_TARGET,MT-ND1
ORNITHINE,drug_sample,PUTATIVE_TARGET,ARG1
ORNITHINE,drug_sample,PUTATIVE_TARGET,ARG2
ORNITHINE,drug_sample,PUTATIVE_TARGET,GATM
ORNITHINE,drug_sample,PUTATIVE_TARGET,GPRC6A
ORNITHINE,drug_sample,PUTATIVE_TARGET,OAT
ORNITHINE,drug_sample,PUTATIVE_TARGET,OAZ1
ORNITHINE,drug_sample,PUTATIVE_TARGET,OAZ2
ORNITHINE,drug_sample,PUTATIVE_TARGET,OAZ3
ORNITHINE,drug_sample,PUTATIVE_TARGET,OTC
ORNITHINE,drug_sample,PUTATIVE_TARGET,SLC25A15
ORNITHINE,drug_sample,PUTATIVE_TARGET,SLC25A2
ORNITHINE,drug_sample,PUTATIVE_TARGET,SLC7A1
ORNITHINE,drug_sample,PUTATIVE_TARGET,SLC7A2
ORNITHINE,drug_sample,PUTATIVE_TARGET,SLC7A3
ORNITHINE,drug_sample,PUTATIVE_TARGET,SLC7A4
AMMONIUM-LACTATE,drug_sample,PUTATIVE_TARGET,HCAR1
PYRITHIONE-ZINC,drug_sample,PUTATIVE_TARGET,KCNQ1
PYRITHIONE-ZINC,drug_sample,PUTATIVE_TARGET,KCNQ2
PYRITHIONE-ZINC,drug_sample,PUTATIVE_TARGET,KCNQ4
PYRITHIONE-ZINC,drug_sample,PUTATIVE_TARGET,KCNQ5
BIX-02188,drug_sample,PUTATIVE_TARGET,MAP2K5
ACIPIMOX,drug_sample,PUTATIVE_TARGET,HCAR2
METHOXYFLURANE,drug_sample,PUTATIVE_TARGET,ATP2C1
METHOXYFLURANE,drug_sample,PUTATIVE_TARGET,ATP5D
