drug,source,field,token,theme
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 19,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 2,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 20,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 3,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 4,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 5,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 6,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 7,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 9,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 1,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 2,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 3,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 4,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 5,MAP2K_MEK_ERK_RAF_CASCADE
LESTAURTINIB,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase Src,SRC_LCK_NONRECEPTOR_TK
LESTAURTINIB,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase receptor Ret,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
LESTAURTINIB,targets,single_protein_pref_name,Receptor tyrosine-protein kinase erbB-3,ERBB_EGFR_FAMILY_RTK
LESTAURTINIB,targets,single_protein_pref_name,Receptor tyrosine-protein kinase erbB-4,ERBB_EGFR_FAMILY_RTK
LESTAURTINIB,targets,single_protein_pref_name,Receptor-type tyrosine-protein kinase FLT3,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase Chk1,PARP_DNA_REPAIR_CHECKPOINT
LESTAURTINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase Chk2,PARP_DNA_REPAIR_CHECKPOINT
LESTAURTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase Blk,SRC_LCK_NONRECEPTOR_TK
LESTAURTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase FRK,SRC_LCK_NONRECEPTOR_TK
LESTAURTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase Fgr,SRC_LCK_NONRECEPTOR_TK
LESTAURTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase Fyn,SRC_LCK_NONRECEPTOR_TK
LESTAURTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase HCK,SRC_LCK_NONRECEPTOR_TK
LESTAURTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase Lck,SRC_LCK_NONRECEPTOR_TK
LESTAURTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase Lyn,SRC_LCK_NONRECEPTOR_TK
LESTAURTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase SYK,SRC_LCK_NONRECEPTOR_TK
LESTAURTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase receptor TYRO3,RTK_SIGNALING_BROAD
LESTAURTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase receptor Tie-1,RTK_SIGNALING_BROAD
LESTAURTINIB,targets,single_protein_pref_name,Tyrosine-protein kinase receptor UFO,RTK_SIGNALING_BROAD
LESTAURTINIB,targets,single_protein_pref_name,Wee1-like protein kinase,PARP_DNA_REPAIR_CHECKPOINT
LESTAURTINIB,targets,single_protein_pref_name,Wee1-like protein kinase 2,PARP_DNA_REPAIR_CHECKPOINT
METHOTREXATE,targets,single_protein_pref_name,Proton-coupled folate transporter,ION_CHANNEL_TRANSPORTER
METHOTREXATE,targets,single_protein_pref_name,Reduced folate transporter,ION_CHANNEL_TRANSPORTER
MOTESANIB,targets,single_protein_pref_name,Aurora kinase C,CELL_CYCLE_MITOSIS_KINASE
MOTESANIB,targets,single_protein_pref_name,Ephrin type-A receptor 6,EPH_RECEPTOR_SIGNALING
MOTESANIB,targets,single_protein_pref_name,Epidermal growth factor receptor,ERBB_EGFR_FAMILY_RTK
MOTESANIB,targets,single_protein_pref_name,Mast/stem cell growth factor receptor Kit,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
MOTESANIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 19,MAP2K_MEK_ERK_RAF_CASCADE
MOTESANIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 2,MAP2K_MEK_ERK_RAF_CASCADE
MOTESANIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 20,MAP2K_MEK_ERK_RAF_CASCADE
MOTESANIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 3,MAP2K_MEK_ERK_RAF_CASCADE
MOTESANIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 7,MAP2K_MEK_ERK_RAF_CASCADE
MOTESANIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 1,MAP2K_MEK_ERK_RAF_CASCADE
MOTESANIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 4,MAP2K_MEK_ERK_RAF_CASCADE
MOTESANIB,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase receptor Ret,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
MOTESANIB,targets,single_protein_pref_name,RAF proto-oncogene serine/threonine-protein kinase,MAP2K_MEK_ERK_RAF_CASCADE
MOTESANIB,targets,single_protein_pref_name,Receptor-type tyrosine-protein kinase FLT3,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
MOTESANIB,targets,single_protein_pref_name,Serine/threonine-protein kinase B-raf,MAP2K_MEK_ERK_RAF_CASCADE
MOTESANIB,targets,single_protein_pref_name,Tyrosine-protein kinase Blk,SRC_LCK_NONRECEPTOR_TK
MOTESANIB,targets,single_protein_pref_name,Tyrosine-protein kinase FRK,SRC_LCK_NONRECEPTOR_TK
MOTESANIB,targets,single_protein_pref_name,Tyrosine-protein kinase Fgr,SRC_LCK_NONRECEPTOR_TK
MOTESANIB,targets,single_protein_pref_name,Tyrosine-protein kinase Fyn,SRC_LCK_NONRECEPTOR_TK
MOTESANIB,targets,single_protein_pref_name,Tyrosine-protein kinase HCK,SRC_LCK_NONRECEPTOR_TK
MOTESANIB,targets,single_protein_pref_name,Tyrosine-protein kinase Lck,SRC_LCK_NONRECEPTOR_TK
MOTESANIB,targets,single_protein_pref_name,Tyrosine-protein kinase Lyn,SRC_LCK_NONRECEPTOR_TK
NAVITOCLAX,targets,single_protein_pref_name,Apoptosis regulator Bcl-2,APOPTOSIS_BCL2
NAVITOCLAX,targets,single_protein_pref_name,Bcl-2-like protein 1,APOPTOSIS_BCL2
NAVITOCLAX,targets,single_protein_pref_name,Bcl-2-like protein 2,APOPTOSIS_BCL2
NAVITOCLAX,targets,single_protein_pref_name,Bcl2-associated agonist of cell death,APOPTOSIS_BCL2
NUTLIN-3A (-),targets,single_protein_pref_name,Apoptosis regulator Bcl-2,APOPTOSIS_BCL2
NUTLIN-3A (-),targets,single_protein_pref_name,E3 ubiquitin-protein ligase Mdm2,PROTEOSTASIS
PALBOCICLIB,targets,single_protein_pref_name,ALK tyrosine kinase receptor,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
PALBOCICLIB,targets,single_protein_pref_name,Bile salt export pump,ION_CHANNEL_TRANSPORTER
PALBOCICLIB,targets,single_protein_pref_name,Casein kinase II subunit alpha,SER_THR_KINASE_SIGNALING
PALBOCICLIB,targets,single_protein_pref_name,Casein kinase II subunit alpha',SER_THR_KINASE_SIGNALING
PALBOCICLIB,targets,single_protein_pref_name,Casein kinase II subunit beta,SER_THR_KINASE_SIGNALING
PALBOCICLIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 4,MAP2K_MEK_ERK_RAF_CASCADE
PALBOCICLIB,targets,single_protein_pref_name,Glycogen synthase kinase-3 beta,SER_THR_KINASE_SIGNALING
PALBOCICLIB,targets,single_protein_pref_name,Hepatocyte growth factor receptor,MET_HGF_RTK
PALBOCICLIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 2,MAP2K_MEK_ERK_RAF_CASCADE
PALBOCICLIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 4,MAP2K_MEK_ERK_RAF_CASCADE
PALBOCICLIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 5,MAP2K_MEK_ERK_RAF_CASCADE
PALBOCICLIB,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase receptor Ret,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
PALBOCICLIB,targets,single_protein_pref_name,Receptor-type tyrosine-protein kinase FLT3,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
PALBOCICLIB,targets,single_protein_pref_name,Serine/threonine-protein kinase Chk1,PARP_DNA_REPAIR_CHECKPOINT
PALBOCICLIB,targets,single_protein_pref_name,Sodium-dependent dopamine transporter,ION_CHANNEL_TRANSPORTER
PALBOCICLIB,targets,single_protein_pref_name,Sodium-dependent noradrenaline transporter,ION_CHANNEL_TRANSPORTER
PALBOCICLIB,targets,single_protein_pref_name,Voltage-gated inwardly rectifying potassium channel KCNH2,ION_CHANNEL_TRANSPORTER
PD0325901,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 1,MAP2K_MEK_ERK_RAF_CASCADE
PD0325901,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 2,MAP2K_MEK_ERK_RAF_CASCADE
PD0325901,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 5,MAP2K_MEK_ERK_RAF_CASCADE
PD0325901,targets,single_protein_pref_name,Serine/threonine-protein kinase B-raf,MAP2K_MEK_ERK_RAF_CASCADE
PD173074,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase Src,SRC_LCK_NONRECEPTOR_TK
PD173074,targets,single_protein_pref_name,Serine-protein kinase ATM,PARP_DNA_REPAIR_CHECKPOINT
PEVONEDISTAT,targets,single_protein_pref_name,Ubiquitin-like modifier-activating enzyme 6,PROTEOSTASIS
PFI-1,targets,single_protein_pref_name,Histone-lysine N-methyltransferase SETD7,CHROMATIN_EPIGENETIC
PICTILISIB,targets,single_protein_pref_name,Casein kinase I isoform delta,SER_THR_KINASE_SIGNALING
PICTILISIB,targets,single_protein_pref_name,Casein kinase I isoform epsilon,SER_THR_KINASE_SIGNALING
PICTILISIB,targets,single_protein_pref_name,Casein kinase II subunit alpha',SER_THR_KINASE_SIGNALING
PICTILISIB,targets,single_protein_pref_name,Cyclin-G-associated kinase,SER_THR_KINASE_SIGNALING
PICTILISIB,targets,single_protein_pref_name,Ephrin type-B receptor 6,EPH_RECEPTOR_SIGNALING
PICTILISIB,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 1,SER_THR_KINASE_SIGNALING
PICTILISIB,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 2,SER_THR_KINASE_SIGNALING
PICTILISIB,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 3,SER_THR_KINASE_SIGNALING
PICTILISIB,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 4,SER_THR_KINASE_SIGNALING
PICTILISIB,targets,single_protein_pref_name,Mitogen-activated protein kinase 10,JNK_P38_STRESS_MAPK
PICTILISIB,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 19,MAP2K_MEK_ERK_RAF_CASCADE
PICTILISIB,targets,single_protein_pref_name,Receptor-type tyrosine-protein kinase FLT3,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
PICTILISIB,targets,single_protein_pref_name,Serine/threonine-protein kinase mTOR,PI3K_AKT_MTOR
PICTILISIB,targets,single_protein_pref_name,Voltage-gated inwardly rectifying potassium channel KCNH2,ION_CHANNEL_TRANSPORTER
PLX-4720,targets,single_protein_pref_name,Aurora kinase A,CELL_CYCLE_MITOSIS_KINASE
PLX-4720,targets,single_protein_pref_name,Aurora kinase B,CELL_CYCLE_MITOSIS_KINASE
PLX-4720,targets,single_protein_pref_name,Aurora kinase C,CELL_CYCLE_MITOSIS_KINASE
PLX-4720,targets,single_protein_pref_name,Casein kinase I isoform gamma-2,SER_THR_KINASE_SIGNALING
PLX-4720,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 1,MAP2K_MEK_ERK_RAF_CASCADE
PLX-4720,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 2,MAP2K_MEK_ERK_RAF_CASCADE
PLX-4720,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 4,MAP2K_MEK_ERK_RAF_CASCADE
PLX-4720,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 5,MAP2K_MEK_ERK_RAF_CASCADE
PLX-4720,targets,single_protein_pref_name,Ephrin type-B receptor 6,EPH_RECEPTOR_SIGNALING
PLX-4720,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 1,SER_THR_KINASE_SIGNALING
PLX-4720,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 2,SER_THR_KINASE_SIGNALING
PLX-4720,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 3,SER_THR_KINASE_SIGNALING
PLX-4720,targets,single_protein_pref_name,Homeodomain-interacting protein kinase 4,SER_THR_KINASE_SIGNALING
PLX-4720,targets,single_protein_pref_name,Mast/stem cell growth factor receptor Kit,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
PLX-4720,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 20,MAP2K_MEK_ERK_RAF_CASCADE
PLX-4720,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 4,MAP2K_MEK_ERK_RAF_CASCADE
PLX-4720,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 5,MAP2K_MEK_ERK_RAF_CASCADE
PLX-4720,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase Src,SRC_LCK_NONRECEPTOR_TK
PLX-4720,targets,single_protein_pref_name,RAF proto-oncogene serine/threonine-protein kinase,MAP2K_MEK_ERK_RAF_CASCADE
PLX-4720,targets,single_protein_pref_name,Receptor-type tyrosine-protein kinase FLT3,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
PLX-4720,targets,single_protein_pref_name,Serine/threonine-protein kinase B-raf,MAP2K_MEK_ERK_RAF_CASCADE
PLX-4720,targets,single_protein_pref_name,Tyrosine-protein kinase Blk,SRC_LCK_NONRECEPTOR_TK
PLX-4720,targets,single_protein_pref_name,Tyrosine-protein kinase FRK,SRC_LCK_NONRECEPTOR_TK
PLX-4720,targets,single_protein_pref_name,Tyrosine-protein kinase Fgr,SRC_LCK_NONRECEPTOR_TK
PLX-4720,targets,single_protein_pref_name,Tyrosine-protein kinase Fyn,SRC_LCK_NONRECEPTOR_TK
PLX-4720,targets,single_protein_pref_name,Tyrosine-protein kinase HCK,SRC_LCK_NONRECEPTOR_TK
PLX-4720,targets,single_protein_pref_name,Tyrosine-protein kinase Lck,SRC_LCK_NONRECEPTOR_TK
PLX-4720,targets,single_protein_pref_name,Tyrosine-protein kinase Lyn,SRC_LCK_NONRECEPTOR_TK
REFAMETINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 1,MAP2K_MEK_ERK_RAF_CASCADE
REFAMETINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 2,MAP2K_MEK_ERK_RAF_CASCADE
REFAMETINIB,targets,single_protein_pref_name,Mitogen-activated protein kinase 10,JNK_P38_STRESS_MAPK
REFAMETINIB,targets,single_protein_pref_name,Serine/threonine-protein kinase Chk1,PARP_DNA_REPAIR_CHECKPOINT
RUCAPARIB,targets,single_protein_pref_name,Sodium-dependent noradrenaline transporter,ION_CHANNEL_TRANSPORTER
RUCAPARIB,targets,single_protein_pref_name,Voltage-gated inwardly rectifying potassium channel KCNH2,ION_CHANNEL_TRANSPORTER
SB216763,targets,single_protein_pref_name,Glycogen synthase kinase-3 alpha,SER_THR_KINASE_SIGNALING
SB216763,targets,single_protein_pref_name,Glycogen synthase kinase-3 beta,SER_THR_KINASE_SIGNALING
SB590885,targets,single_protein_pref_name,RAF proto-oncogene serine/threonine-protein kinase,MAP2K_MEK_ERK_RAF_CASCADE
SB590885,targets,single_protein_pref_name,Serine/threonine-protein kinase B-raf,MAP2K_MEK_ERK_RAF_CASCADE
SELUMETINIB,targets,single_protein_pref_name,Casein kinase II subunit alpha',SER_THR_KINASE_SIGNALING
SELUMETINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 1,MAP2K_MEK_ERK_RAF_CASCADE
SELUMETINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 2,MAP2K_MEK_ERK_RAF_CASCADE
SELUMETINIB,targets,single_protein_pref_name,Epidermal growth factor receptor,ERBB_EGFR_FAMILY_RTK
SN-38,targets,single_protein_pref_name,Broad substrate specificity ATP-binding cassette transporter ABCG2,ION_CHANNEL_TRANSPORTER
TAMOXIFEN,targets,single_protein_pref_name,Bile salt export pump,ION_CHANNEL_TRANSPORTER
TAMOXIFEN,targets,single_protein_pref_name,Epidermal growth factor receptor,ERBB_EGFR_FAMILY_RTK
TAMOXIFEN,targets,single_protein_pref_name,Receptor tyrosine-protein kinase erbB-2,ERBB_EGFR_FAMILY_RTK
TAMOXIFEN,targets,single_protein_pref_name,Sodium-dependent dopamine transporter,ION_CHANNEL_TRANSPORTER
TAMOXIFEN,targets,single_protein_pref_name,Sodium-dependent noradrenaline transporter,ION_CHANNEL_TRANSPORTER
TAMOXIFEN,targets,single_protein_pref_name,Sodium-dependent serotonin transporter,ION_CHANNEL_TRANSPORTER
TAMOXIFEN,targets,single_protein_pref_name,Tyrosine-protein kinase Fyn,SRC_LCK_NONRECEPTOR_TK
TAMOXIFEN,targets,single_protein_pref_name,Tyrosine-protein kinase Lck,SRC_LCK_NONRECEPTOR_TK
TAMOXIFEN,targets,single_protein_pref_name,Voltage-gated inwardly rectifying potassium channel KCNH2,ION_CHANNEL_TRANSPORTER
TANESPIMYCIN,targets,single_protein_pref_name,Receptor tyrosine-protein kinase erbB-2,ERBB_EGFR_FAMILY_RTK
TRAMETINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 1,MAP2K_MEK_ERK_RAF_CASCADE
TRAMETINIB,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 2,MAP2K_MEK_ERK_RAF_CASCADE
VISMODEGIB,targets,single_protein_pref_name,Broad substrate specificity ATP-binding cassette transporter ABCG2,ION_CHANNEL_TRANSPORTER
VISMODEGIB,targets,single_protein_pref_name,Equilibrative nucleoside transporter 1,ION_CHANNEL_TRANSPORTER
VISMODEGIB,targets,single_protein_pref_name,Sodium-dependent dopamine transporter,ION_CHANNEL_TRANSPORTER
VISMODEGIB,targets,single_protein_pref_name,Sodium-dependent noradrenaline transporter,ION_CHANNEL_TRANSPORTER
VISMODEGIB,targets,single_protein_pref_name,Ubiquitin carboxyl-terminal hydrolase 28,PROTEOSTASIS
VORINOSTAT,targets,single_protein_pref_name,Epidermal growth factor receptor,ERBB_EGFR_FAMILY_RTK
VORINOSTAT,targets,single_protein_pref_name,Histone deacetylase 1,CHROMATIN_EPIGENETIC
VORINOSTAT,targets,single_protein_pref_name,Histone deacetylase 11,CHROMATIN_EPIGENETIC
VORINOSTAT,targets,single_protein_pref_name,Histone deacetylase 2,CHROMATIN_EPIGENETIC
VORINOSTAT,targets,single_protein_pref_name,Histone deacetylase 3,CHROMATIN_EPIGENETIC
VORINOSTAT,targets,single_protein_pref_name,Histone deacetylase 4,CHROMATIN_EPIGENETIC
VORINOSTAT,targets,single_protein_pref_name,Histone deacetylase 5,CHROMATIN_EPIGENETIC
VORINOSTAT,targets,single_protein_pref_name,Histone deacetylase 6,CHROMATIN_EPIGENETIC
VORINOSTAT,targets,single_protein_pref_name,Histone deacetylase 7,CHROMATIN_EPIGENETIC
VORINOSTAT,targets,single_protein_pref_name,Histone deacetylase 8,CHROMATIN_EPIGENETIC
VORINOSTAT,targets,single_protein_pref_name,Histone deacetylase 9,CHROMATIN_EPIGENETIC
VORINOSTAT,targets,single_protein_pref_name,Voltage-gated inwardly rectifying potassium channel KCNH2,ION_CHANNEL_TRANSPORTER
ZM447439,targets,single_protein_pref_name,Aurora kinase A,CELL_CYCLE_MITOSIS_KINASE
ZM447439,targets,single_protein_pref_name,Aurora kinase B,CELL_CYCLE_MITOSIS_KINASE
ZM447439,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 1,MAP2K_MEK_ERK_RAF_CASCADE
ZM447439,targets,single_protein_pref_name,Dual specificity mitogen-activated protein kinase kinase 2,MAP2K_MEK_ERK_RAF_CASCADE
ZM447439,targets,single_protein_pref_name,Epidermal growth factor receptor,ERBB_EGFR_FAMILY_RTK
ZM447439,targets,single_protein_pref_name,Hepatocyte growth factor receptor,MET_HGF_RTK
ZM447439,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase kinase 5,MAP2K_MEK_ERK_RAF_CASCADE
ZM447439,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase Src,SRC_LCK_NONRECEPTOR_TK
ZM447439,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase receptor Ret,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
ZM447439,targets,single_protein_pref_name,Tyrosine-protein kinase Fyn,SRC_LCK_NONRECEPTOR_TK
ZM447439,targets,single_protein_pref_name,Tyrosine-protein kinase Lck,SRC_LCK_NONRECEPTOR_TK
ZM447439,targets,single_protein_pref_name,Tyrosine-protein kinase receptor TYRO3,RTK_SIGNALING_BROAD
AZD6738,drug_feature_summary,mechanism_of_action_list,Serine-protein kinase ATR inhibitor,PARP_DNA_REPAIR_CHECKPOINT
AZD7762,drug_feature_summary,mechanism_of_action_list,threonine-protein kinase Chk1 inhibitor,PARP_DNA_REPAIR_CHECKPOINT
AZD8186,drug_feature_summary,mechanism_of_action_list,PI3-kinase p110-beta subunit inhibitor,PI3K_AKT_MTOR
AZD8186,drug_feature_summary,mechanism_of_action_list,PI3-kinase p110-delta subunit inhibitor,PI3K_AKT_MTOR
BOSUTINIB,drug_feature_summary,mechanism_of_action_list,Tyrosine-protein kinase HCK inhibitor,SRC_LCK_NONRECEPTOR_TK
BOSUTINIB,drug_feature_summary,mechanism_of_action_list,Tyrosine-protein kinase Lyn inhibitor,SRC_LCK_NONRECEPTOR_TK
BOSUTINIB,drug_feature_summary,mechanism_of_action_list,Tyrosine-protein kinase SRC inhibitor,SRC_LCK_NONRECEPTOR_TK
DACTOLISIB,drug_feature_summary,mechanism_of_action_list,PI3-kinase class I inhibitor,PI3K_AKT_MTOR
DACTOLISIB,drug_feature_summary,mechanism_of_action_list,threonine-protein kinase mTOR inhibitor,PI3K_AKT_MTOR
DOCETAXEL,drug_feature_summary,mechanism_of_action_list,Tubulin inhibitor,CELL_CYCLE_MITOSIS_KINASE
DORAMAPIMOD,drug_feature_summary,mechanism_of_action_list,MAP kinase p38 alpha inhibitor,JNK_P38_STRESS_MAPK
GEFITINIB,drug_feature_summary,mechanism_of_action_list,Epidermal growth factor receptor erbB1 inhibitor,ERBB_EGFR_FAMILY_RTK
LENALIDOMIDE,drug_feature_summary,mechanism_of_action_list,CRL4(CRBN) E3 ubiquitin ligase inhibitor,PROTEOSTASIS
LESTAURTINIB,drug_feature_summary,mechanism_of_action_list,Tyrosine-protein kinase receptor FLT3 inhibitor,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
LESTAURTINIB,drug_feature_summary,mechanism_of_action_list,Tyrosine-protein kinase receptor RET inhibitor,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
MK-2206,drug_feature_summary,mechanism_of_action_list,threonine-protein kinase AKT inhibitor,PI3K_AKT_MTOR
MOTESANIB,drug_feature_summary,mechanism_of_action_list,Tyrosine-protein kinase receptor RET inhibitor,VEGFR_FGFR_PDGFR_KIT_FLT_RTK
NAVITOCLAX,drug_feature_summary,mechanism_of_action_list,Apoptosis regulator Bcl-2 inhibitor,APOPTOSIS_BCL2
NAVITOCLAX,drug_feature_summary,mechanism_of_action_list,Apoptosis regulator Bcl-W inhibitor,APOPTOSIS_BCL2
NAVITOCLAX,drug_feature_summary,mechanism_of_action_list,Apoptosis regulator Bcl-X inhibitor,APOPTOSIS_BCL2
OLAPARIB,drug_feature_summary,mechanism_of_action_list,PARP 1,PARP_DNA_REPAIR_CHECKPOINT
PD0325901,drug_feature_summary,mechanism_of_action_list,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor,MAP2K_MEK_ERK_RAF_CASCADE
PD0325901,drug_feature_summary,mechanism_of_action_list,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,MAP2K_MEK_ERK_RAF_CASCADE
PICTILISIB,drug_feature_summary,mechanism_of_action_list,PI3-kinase class I inhibitor,PI3K_AKT_MTOR
REFAMETINIB,drug_feature_summary,mechanism_of_action_list,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor,MAP2K_MEK_ERK_RAF_CASCADE
REFAMETINIB,drug_feature_summary,mechanism_of_action_list,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,MAP2K_MEK_ERK_RAF_CASCADE
RUCAPARIB,drug_feature_summary,mechanism_of_action_list,PARP 1,PARP_DNA_REPAIR_CHECKPOINT
SELUMETINIB,drug_feature_summary,mechanism_of_action_list,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor,MAP2K_MEK_ERK_RAF_CASCADE
SELUMETINIB,drug_feature_summary,mechanism_of_action_list,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,MAP2K_MEK_ERK_RAF_CASCADE
TANESPIMYCIN,drug_feature_summary,mechanism_of_action_list,Heat shock protein HSP90 inhibitor,PROTEOSTASIS
TRAMETINIB,drug_feature_summary,mechanism_of_action_list,Dual specificity mitogen-activated protein kinase kinase,MAP2K_MEK_ERK_RAF_CASCADE
TRAMETINIB,drug_feature_summary,mechanism_of_action_list,MEK1,MAP2K_MEK_ERK_RAF_CASCADE
VELIPARIB,drug_feature_summary,mechanism_of_action_list,PARP 1,PARP_DNA_REPAIR_CHECKPOINT
VORINOSTAT,drug_feature_summary,mechanism_of_action_list,Histone deacetylase 1 inhibitor,CHROMATIN_EPIGENETIC
VORINOSTAT,drug_feature_summary,mechanism_of_action_list,Histone deacetylase 2 inhibitor,CHROMATIN_EPIGENETIC
VORINOSTAT,drug_feature_summary,mechanism_of_action_list,Histone deacetylase 3 inhibitor,CHROMATIN_EPIGENETIC
VORINOSTAT,drug_feature_summary,mechanism_of_action_list,Histone deacetylase 6 inhibitor,CHROMATIN_EPIGENETIC
